WEBSITE,YEAR,PAGE PATH,PAGE URL,PAGE VIEWS,UNIQUE VIEWS,AVERAGE TIME ON PAGE (SECONDS),ENTRANCES,BOUNCE RATE (%),EXIT RATE (%)
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::industrial-area', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::industrial-area/explore,42,21,1.32,42,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', '1fae3843bbc2488dbe53f612fe35ade8_0', 'explore']",http://gisdata.brla.gov/datasets/1fae3843bbc2488dbe53f612fe35ade8_0/explore,1345,117,2.58,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::la-senate', 'about']",http://gisdata.brla.gov/datasets/ebrgis::la-senate/about,9,9,20.43,9,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', '7ad949645e6844469fe1b641f407994f', 'explore']",http://gisdata.brla.gov/maps/7ad949645e6844469fe1b641f407994f/explore,342,85,20.2,170,0.0,0.12
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::city-of-baker', 'about']",http://gisdata.brla.gov/maps/ebrgis::city-of-baker/about,4802,2141,8.67,4512,0.51,0.53
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::traffic-signal-1', 'about']",http://gisdata.brla.gov/datasets/ebrgis::traffic-signal-1/about,76,38,93.95,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', 'd7a7c859cb464d699e77619416528e2a', 'about']",http://gisdata.brla.gov/maps/d7a7c859cb464d699e77619416528e2a/about,148,72,1.03,148,0.37,0.37
gisdata.brla.gov,2023,"['', 'maps', 'cca5ca1d12804888b655baed90639b9f', 'explore']",http://gisdata.brla.gov/maps/cca5ca1d12804888b655baed90639b9f/explore,84,42,1.31,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'economic-development-district', 'about']",http://gisdata.brla.gov/datasets/economic-development-district/about,342,304,3.07,342,0.36,0.36
gisdata.brla.gov,2023,"['', 'datasets', '8d7798c41e7647a1a8d23c59e224a4a7', 'explore']",http://gisdata.brla.gov/datasets/8d7798c41e7647a1a8d23c59e224a4a7/explore,76,38,0.98,76,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::tax-parcel', 'about']",http://gisdata.brla.gov/datasets/ebrgis::tax-parcel/about,69,55,0.3,69,0.23,0.23
gisdata.brla.gov,2023,"['', 'datasets', 'benchmark', 'about']",http://gisdata.brla.gov/datasets/benchmark/about,56,28,1.74,56,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::polling-place-deprecated', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::polling-place-deprecated/explore,126,84,37.23,42,0.33,0.33
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::street-speed-limit', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::street-speed-limit/explore,266,28,0.38,0,0.0,0.05
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::polling-place', 'about']",http://gisdata.brla.gov/datasets/ebrgis::polling-place/about,28,14,4.51,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', '8c9519ea4264411e8adb80fa598f0202', 'about']",http://gisdata.brla.gov/maps/8c9519ea4264411e8adb80fa598f0202/about,22,22,0.25,22,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::floodplain-conveyance-zone', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::floodplain-conveyance-zone/explore,88,29,93.93,12,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', '7b5a0fbcca344a14a0e91eadeae292d6', 'explore']",http://gisdata.brla.gov/maps/7b5a0fbcca344a14a0e91eadeae292d6/explore,152,38,14.48,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::city-council-district-baker', 'about']",http://gisdata.brla.gov/datasets/ebrgis::city-council-district-baker/about,76,38,8.72,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::voting-precinct', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::voting-precinct/explore,84,28,1.07,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::tax-parcel-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::tax-parcel-1/explore,121,11,2.97,0,0.0,0.09
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::gun-free-zone', 'explore']",http://gisdata.brla.gov/maps/ebrgis::gun-free-zone/explore,153,9,0.24,0,0.0,0.06
gisdata.brla.gov,2023,"['', 'maps', '4a08db29e84b4c9696228cb93ae546ae', 'aboutdata']",http://gisdata.brla.gov/maps/4a08db29e84b4c9696228cb93ae546ae/aboutdata,14,14,0.25,14,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::economic-development-district', 'about']",http://gisdata.brla.gov/datasets/ebrgis::economic-development-district/about,360,142,3.34,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', '52323c90b9f34808a5d093918737956a', 'about']",http://gisdata.brla.gov/maps/52323c90b9f34808a5d093918737956a/about,3,3,79.98,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'b88b002267ed4dc1a3b7517112b0e03b', 'explore']",http://gisdata.brla.gov/datasets/b88b002267ed4dc1a3b7517112b0e03b/explore,152,38,0.93,76,0.0,0.25
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::tax-ward-section', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::tax-ward-section/explore,56,14,0.94,0,1.25,0.0
gisdata.brla.gov,2023,"['', 'apps', 'ebrgis::blighted-property-dashboard', 'explore']",http://gisdata.brla.gov/apps/ebrgis::blighted-property-dashboard/explore,2130,890,8.11,1795,0.53,0.59
gisdata.brla.gov,2023,"['', 'datasets', 'judicial-court-sections', 'api']",http://gisdata.brla.gov/datasets/judicial-court-sections/api,14,14,0.25,14,1.0,1.0
gisdata.brla.gov,2023,"['', 'maps', 'd72e18600787430984d2138ae7aa95e0', 'explore']",http://gisdata.brla.gov/maps/d72e18600787430984d2138ae7aa95e0/explore,450,66,1.82,0,0.0,0.34
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::building-footprint', 'about']",http://gisdata.brla.gov/datasets/ebrgis::building-footprint/about,890,389,8.31,830,0.59,0.66
gisdata.brla.gov,2023,"['', 'datasets', '14e07cc94e0a4dc9b2f32cf2038917bc_0', 'explore']",http://gisdata.brla.gov/datasets/14e07cc94e0a4dc9b2f32cf2038917bc_0/explore,205,41,1.34,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::census-block', 'about']",http://gisdata.brla.gov/datasets/ebrgis::census-block/about,106,78,0.37,102,0.26,0.27
gisdata.brla.gov,2023,"['', 'datasets', '3aced626bf5146098aae7ab060bffc92_0', 'explore']",http://gisdata.brla.gov/datasets/3aced626bf5146098aae7ab060bffc92_0/explore,152,38,0.89,76,0.0,0.25
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::tax-increment-financing-district', 'about']",http://gisdata.brla.gov/datasets/ebrgis::tax-increment-financing-district/about,304,76,1.34,0,0.0,0.25
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::building-footprint', 'explore']",http://gisdata.brla.gov/maps/ebrgis::building-footprint/explore,28,14,1.96,28,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::school-locations', 'explore']",http://gisdata.brla.gov/maps/ebrgis::school-locations/explore,50,25,17.97,0,1.2,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'd852b41da9404d3f802dbe38655d1404_0', 'explore']",http://gisdata.brla.gov/datasets/d852b41da9404d3f802dbe38655d1404_0/explore,86,43,4.33,86,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::flood-protection-district-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::flood-protection-district-1/explore,116,39,0.89,0,0.0,0.12
gisdata.brla.gov,2023,"['', 'datasets', '66accdae0e4e4f6e8c329d6dbd3152ef_0', 'explore']",http://gisdata.brla.gov/datasets/66accdae0e4e4f6e8c329d6dbd3152ef_0/explore,200,40,1.5,0,0.0,0.2
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::existing-land-use', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::existing-land-use/explore,54,9,6.03,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', 'c1fb994bfea049bcab418b90445bd633', 'about']",http://gisdata.brla.gov/maps/c1fb994bfea049bcab418b90445bd633/about,3,3,36.25,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'historic-markers', 'explore']",http://gisdata.brla.gov/datasets/historic-markers/explore,20,4,0.94,12,0.0,0.2
gisdata.brla.gov,2023,"['', 'maps', 'fcbbac9a67dd467ca6566f22d3f4f3d1', 'about']",http://gisdata.brla.gov/maps/fcbbac9a67dd467ca6566f22d3f4f3d1/about,149,79,6.95,149,0.23,0.23
gisdata.brla.gov,2023,"['', 'datasets', 'la-senate', 'explore']",http://gisdata.brla.gov/datasets/la-senate/explore,42,14,0.94,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::police-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::police-district/explore,72,36,25.72,0,1.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::wetland', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::wetland/explore,12321,759,1.28,183,0.42,0.04
gisdata.brla.gov,2023,"['', 'maps', 'bb389c32358a4364bb647fc2d744284c', 'explore']",http://gisdata.brla.gov/maps/bb389c32358a4364bb647fc2d744284c/explore,541,117,3.21,0,0.0,0.26
gisdata.brla.gov,2023,"['', 'datasets', 'db492fb3599a4544b278c32dedc9c263_0', 'explore']",http://gisdata.brla.gov/datasets/db492fb3599a4544b278c32dedc9c263_0/explore,152,38,5.67,76,0.0,0.25
gisdata.brla.gov,2023,"['', 'datasets', 'school', 'explore']",http://gisdata.brla.gov/datasets/school/explore,140,35,0.69,70,0.0,0.25
gisdata.brla.gov,2023,"['', 'datasets', '42acf50d3707433cbabd4033a644b2a1_0', 'explore']",http://gisdata.brla.gov/datasets/42acf50d3707433cbabd4033a644b2a1_0/explore,116,25,1.59,44,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', '91a29b9c55d9406aba4759f819cf8e80', 'explore']",http://gisdata.brla.gov/datasets/91a29b9c55d9406aba4759f819cf8e80/explore,581,85,9.61,170,0.07,0.11
gisdata.brla.gov,2023,"['', 'maps', 'd4d14f61b76c4d81a848d0c51c66aa96', 'explore']",http://gisdata.brla.gov/maps/d4d14f61b76c4d81a848d0c51c66aa96/explore,126,42,18.82,0,1.67,0.0
gisdata.brla.gov,2023,"['', 'maps', '8b78ffa4be1243279981bd0e99dfa45', 'about']",http://gisdata.brla.gov/maps/8b78ffa4be1243279981bd0e99dfa45/about,56,14,3.06,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::polling-place', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::polling-place/explore,168,42,13.35,14,0.0,0.33
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::census-block', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::census-block/explore,42,14,1.07,0,1.67,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::parish-boundary', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::parish-boundary/explore,3816,480,0.93,0,0.22,0.14
gisdata.brla.gov,2023,"['', 'maps', '885c7b9dcf4747bc89882ae38d7f97cc', 'explore']",http://gisdata.brla.gov/maps/885c7b9dcf4747bc89882ae38d7f97cc/explore,608,76,2.67,38,0.0,0.06
gisdata.brla.gov,2023,"['', 'datasets', '4bfecd9739864babb663aac507fbf178_0', 'explore']",http://gisdata.brla.gov/datasets/4bfecd9739864babb663aac507fbf178_0/explore,152,38,0.79,0,0.0,0.25
gisdata.brla.gov,2023,"['', 'apps', 'ebrgis::street-addressing-2', 'explore']",http://gisdata.brla.gov/apps/ebrgis::street-addressing-2/explore,327,150,1.36,246,0.78,1.0
gisdata.brla.gov,2023,"['', 'datasets', '9417e4250e1f4be694c7cbb84a593187_0', 'explore']",http://gisdata.brla.gov/datasets/9417e4250e1f4be694c7cbb84a593187_0/explore,96,32,1.43,64,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', '7820b357d169443a911cc1657f05c737', 'about']",http://gisdata.brla.gov/datasets/7820b357d169443a911cc1657f05c737/about,21,21,0.25,21,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::major-street-plan', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::major-street-plan/explore,198,22,0.46,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::zachary-city-council-district', 'about']",http://gisdata.brla.gov/datasets/ebrgis::zachary-city-council-district/about,100,20,17.51,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::sports-venue-deprecated', 'explore']",http://gisdata.brla.gov/maps/ebrgis::sports-venue-deprecated/explore,76,38,1.53,76,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', '63e922aa7ae64ba39b06815eef743306_0', 'about']",http://gisdata.brla.gov/datasets/63e922aa7ae64ba39b06815eef743306_0/about,20,20,0.25,20,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::building-footprint', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::building-footprint/explore,2758,221,0.99,36,0.54,0.04
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::street-lighting-and-mutcd-signs', 'about']",http://gisdata.brla.gov/maps/ebrgis::street-lighting-and-mutcd-signs/about,28,14,0.06,28,1.0,1.0
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::sales-tax-domicile', 'about']",http://gisdata.brla.gov/maps/ebrgis::sales-tax-domicile/about,16,15,12.65,14,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::consolidated-road-lighting-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::consolidated-road-lighting-district/explore,456,76,7.76,38,0.0,0.17
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::economic-tif-district', 'about']",http://gisdata.brla.gov/datasets/ebrgis::economic-tif-district/about,154,70,0.86,154,0.09,0.09
gisdata.brla.gov,2023,"['', 'datasets', 'brec-park', 'explore']",http://gisdata.brla.gov/datasets/brec-park/explore,52,17,1.98,44,0.77,0.84
gisdata.brla.gov,2023,"['', 'datasets', '46cba9d6e923429897c574e9dd9420d4', 'explore']",http://gisdata.brla.gov/datasets/46cba9d6e923429897c574e9dd9420d4/explore,1617,213,1.43,726,0.42,0.25
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::gun-free-zone', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::gun-free-zone/explore,324,146,1.45,254,0.31,0.54
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::bus-stop', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::bus-stop/explore,66,11,0.29,0,0.0,0.17
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::adjudicated-parcel-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::adjudicated-parcel-1/explore,428,81,22.82,0,0.0,0.08
gisdata.brla.gov,2023,"['', 'datasets', 'ebrosco', 'about']",http://gisdata.brla.gov/datasets/ebrosco/about,84,42,1.31,84,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::pharmacy', 'about']",http://gisdata.brla.gov/datasets/ebrgis::pharmacy/about,34,17,1.32,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'maps', '81cb38bb84e547148aa05d21520f46c5', 'explore']",http://gisdata.brla.gov/maps/81cb38bb84e547148aa05d21520f46c5/explore,44,11,0.65,0,0.0,0.25
gisdata.brla.gov,2023,"['', 'datasets', '4ac49283bf764c11bb67f576aa0d32f3_0', 'about']",http://gisdata.brla.gov/datasets/4ac49283bf764c11bb67f576aa0d32f3_0/about,100,50,3.91,0,0.0,0.21
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::ebrosco', 'about']",http://gisdata.brla.gov/datasets/ebrgis::ebrosco/about,246,143,155.24,246,0.44,0.44
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::natural-resource-zoning-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::natural-resource-zoning-district/explore,2226,194,0.36,38,0.51,0.06
gisdata.brla.gov,2023,"['', 'datasets', 'watershed', 'explore']",http://gisdata.brla.gov/datasets/watershed/explore,12,6,1.61,12,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'fc3912c58b0e492cb9c0722203036874_0', 'explore']",http://gisdata.brla.gov/datasets/fc3912c58b0e492cb9c0722203036874_0/explore,28,14,1.24,28,1.0,1.0
gisdata.brla.gov,2023,"['', 'apps', '2dbf8f2f61c54913aa6e482950059c61', 'explore']",http://gisdata.brla.gov/apps/2dbf8f2f61c54913aa6e482950059c61/explore,60,30,47.3,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'daa783c05ae04628af0641415c845464_0', 'explore']",http://gisdata.brla.gov/datasets/daa783c05ae04628af0641415c845464_0/explore,445,56,0.66,0,0.73,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'bca58db044c342e8ae0d0210290f2f92_0', 'explore']",http://gisdata.brla.gov/datasets/bca58db044c342e8ae0d0210290f2f92_0/explore,152,38,0.38,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::brec-park', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::brec-park/explore,116,31,1.31,28,0.0,0.42
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::historic-building-survey', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::historic-building-survey/explore,126,42,1.8,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::traffic-camera-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::traffic-camera-1/explore,63,21,1.14,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'a2c4d17a3bcb4ad7a0b569efae151c0b', 'explore']",http://gisdata.brla.gov/datasets/a2c4d17a3bcb4ad7a0b569efae151c0b/explore,34,34,0.25,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::stream-segment', 'about']",http://gisdata.brla.gov/datasets/ebrgis::stream-segment/about,42,14,14.46,42,0.0,0.0
gisdata.brla.gov,2023,"['', 'apps', 'ebrgis::historic-land-development', 'about']",http://gisdata.brla.gov/apps/ebrgis::historic-land-development/about,162,81,3.5,80,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', 'ab13274ff5134aafb68e70fbe965dabc', 'explore']",http://gisdata.brla.gov/maps/ab13274ff5134aafb68e70fbe965dabc/explore,27,9,3.35,0,0.0,0.33
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::plss', 'about']",http://gisdata.brla.gov/maps/ebrgis::plss/about,60,23,0.43,0,0.0,0.26
gisdata.brla.gov,2023,"['', 'datasets', '5972aee221c44e94982d42453b2003ac_0', 'explore']",http://gisdata.brla.gov/datasets/5972aee221c44e94982d42453b2003ac_0/explore,60,20,3.72,40,0.0,0.33
gisdata.brla.gov,2023,"['', 'datasets', 'd7a7c859cb464d699e77619416528e2a', 'explore']",http://gisdata.brla.gov/datasets/d7a7c859cb464d699e77619416528e2a/explore,228,76,2.58,152,0.67,0.67
gisdata.brla.gov,2023,"['', 'maps', 'c5fa299b13eb4344b45310e7d759b7be', 'about']",http://gisdata.brla.gov/maps/c5fa299b13eb4344b45310e7d759b7be/about,14,14,4.05,14,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', '6388197c65e74a5ea10823334dd8b90f_0', 'explore']",http://gisdata.brla.gov/datasets/6388197c65e74a5ea10823334dd8b90f_0/explore,156,25,24.26,50,0.0,0.09
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::economic-development-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::economic-development-district/explore,8009,1029,7.91,1159,0.03,0.18
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::bese-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::bese-district/explore,84,14,0.56,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::mobile-home-park', 'about']",http://gisdata.brla.gov/datasets/ebrgis::mobile-home-park/about,144,72,2.24,0,0.0,0.45
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::19th-judicial-district-court-sections-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::19th-judicial-district-court-sections-1/explore,618,80,0.8,160,0.0,0.13
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::road-closures', 'explore']",http://gisdata.brla.gov/maps/ebrgis::road-closures/explore,30,6,1.42,24,0.0,0.2
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::zoning-overlay-district', 'about']",http://gisdata.brla.gov/datasets/ebrgis::zoning-overlay-district/about,84,42,0.76,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'apps', 'ebrgis::property', 'about']",http://gisdata.brla.gov/apps/ebrgis::property/about,610,305,4.86,528,0.61,0.61
gisdata.brla.gov,2023,"['', 'datasets', 'school', 'about']",http://gisdata.brla.gov/datasets/school/about,76,38,3.15,76,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::school-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::school-district/explore,174,51,1.39,0,0.66,0.0
gisdata.brla.gov,2023,"['', 'maps', 'ebrgis::grocery', 'explore']",http://gisdata.brla.gov/maps/ebrgis::grocery/explore,42,14,1.19,42,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'la-house', 'explore']",http://gisdata.brla.gov/datasets/la-house/explore,18,9,0.37,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', '514257a8bec94c5b87e3c9adf93c12c3_0', 'explore']",http://gisdata.brla.gov/datasets/514257a8bec94c5b87e3c9adf93c12c3_0/explore,154,22,4.06,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::gas-utility-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::gas-utility-district/explore,154,14,0.37,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'speed-limit', 'explore']",http://gisdata.brla.gov/datasets/speed-limit/explore,117,13,0.69,0,0.0,0.11
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::estimated-flood-inundation-area-2', 'about']",http://gisdata.brla.gov/datasets/ebrgis::estimated-flood-inundation-area-2/about,42,42,0.25,42,1.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', '9f788a20969c4a3984f560b83061741f_0', 'about']",http://gisdata.brla.gov/datasets/9f788a20969c4a3984f560b83061741f_0/about,38,38,1.68,38,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::bike-and-pedestrian-facilities', 'about']",http://gisdata.brla.gov/datasets/ebrgis::bike-and-pedestrian-facilities/about,76,38,11.12,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', '385e15de673f40128ecf47aae143bcfe_0', 'explore']",http://gisdata.brla.gov/datasets/385e15de673f40128ecf47aae143bcfe_0/explore,34,17,6.59,17,0.0,0.0
gisdata.brla.gov,2023,"['', 'maps', '81cb38bb84e547148aa05d21520f46c5', 'about']",http://gisdata.brla.gov/maps/81cb38bb84e547148aa05d21520f46c5/about,35,35,1.64,35,0.77,0.77
gisdata.brla.gov,2023,"['', 'maps', '255f887fe7804f5c85219ce0457ab5a3', 'about']",http://gisdata.brla.gov/maps/255f887fe7804f5c85219ce0457ab5a3/about,69,37,1.89,41,0.32,0.32
gisdata.brla.gov,2023,"['', 'datasets', '00cf3275a0f844229b212f77b2f52071', 'explore']",http://gisdata.brla.gov/datasets/00cf3275a0f844229b212f77b2f52071/explore,310,31,1.56,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::la-senate', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::la-senate/explore,18,9,0.81,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::city-council-district-baker', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::city-council-district-baker/explore,798,76,1.11,0,0.0,0.29
gisdata.brla.gov,2023,"['', 'datasets', 'eb6a83e705c944a98fb5abc6de615eaa_0', 'explore']",http://gisdata.brla.gov/datasets/eb6a83e705c944a98fb5abc6de615eaa_0/explore,725,29,1.97,0,0.0,0.04
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::stream-segment', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::stream-segment/explore,42,14,0.83,0,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::311-citizen-request-for-service-all-requests', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::311-citizen-request-for-service-all-requests/explore,473,43,0.54,0,0.0,0.09
gisdata.brla.gov,2023,"['', 'datasets', 'c5fa299b13eb4344b45310e7d759b7be', 'explore']",http://gisdata.brla.gov/datasets/c5fa299b13eb4344b45310e7d759b7be/explore,28,14,0.89,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', '4ac49283bf764c11bb67f576aa0d32f3', 'explore']",http://gisdata.brla.gov/datasets/4ac49283bf764c11bb67f576aa0d32f3/explore,1412,129,0.53,252,0.0,0.18
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::baker-city-council-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::baker-city-council-district/explore,988,76,0.52,0,0.0,0.04
gisdata.brla.gov,2023,"['', 'datasets', 'fault-line', 'api']",http://gisdata.brla.gov/datasets/fault-line/api,46,23,1.31,0,0.0,1.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::economic-tif-district', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::economic-tif-district/explore,910,56,0.81,0,0.0,0.06
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::city-limit-baton-rouge-1', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::city-limit-baton-rouge-1/explore,6764,740,0.64,1481,0.03,0.11
gisdata.brla.gov,2023,"['', 'maps', '0ff8168d8291494d9fbd666b745a4672', 'about']",http://gisdata.brla.gov/maps/0ff8168d8291494d9fbd666b745a4672/about,38,19,1.03,26,0.5,1.0
gisdata.brla.gov,2023,"['', 'datasets', '3aced626bf5146098aae7ab060bffc92', 'explore']",http://gisdata.brla.gov/datasets/3aced626bf5146098aae7ab060bffc92/explore,532,52,0.73,104,0.0,0.1
gisdata.brla.gov,2023,"['', 'datasets', 'ef82117ec5b44561a38e4a9a50f6f7ed', 'explore']",http://gisdata.brla.gov/datasets/ef82117ec5b44561a38e4a9a50f6f7ed/explore,1013,153,1.79,347,0.0,0.1
gisdata.brla.gov,2023,"['', 'datasets', '73dc8f3b384e4dfcbeb162996fef62d0', 'explore']",http://gisdata.brla.gov/datasets/73dc8f3b384e4dfcbeb162996fef62d0/explore,1075,273,8.81,521,0.24,0.36
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::benchmark', 'explore']",http://gisdata.brla.gov/datasets/ebrgis::benchmark/explore,70,14,0.49,0,2.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::railroad', 'about']",http://gisdata.brla.gov/datasets/ebrgis::railroad/about,22,22,0.0,22,0.0,0.0
gisdata.brla.gov,2023,"['', 'datasets', 'ebrgis::plss', 'about']",http://gisdata.brla.gov/datasets/ebrgis::plss/about,843,490,14.77,815,0.79,0.82
